"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","listingCard__owner-firm","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-sehzadeler-sehitler-kiralik/daire/168770-96","1 / 21","25.000","25/08/2026","Lofça Gayrimenkulden Şehitler Mah Zeminden Asansörlü 2+1 Kapalı Mutfaklı Ara Kat Daire","Kiralık Daire","2 + 1","85 m²","9 Yaşında","5. Kat","Manisa / Şehzadeler / Şehitler Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/156185-819","1 / 22","25.000","20/08/2026","Zeki Emlak'tan Manisa Yunusemre Muradiye Mahallesinde Kiralık 3+1 Geniş, Ebeveyn Banyolu Daire","Kiralık Daire","3 + 1","135 m²","8 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Zeki Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/170431-13","1 / 36","55.000","01/09/2026","Bahçeşehir Koleji Arkası Kiralık 3+1 Dairemiz","Kiralık Daire","3 + 1","148 m²","4 Yaşında","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Riva Manisa Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/165672-172","1 / 17","17.500","11/08/2026","Efendi Mh. Ring Yolu Üzerinde 2+1-95 M² Kiralık Daire","Kiralık Daire","2 + 1","95 m²","5 Yaşında","3. Kat","Manisa / Akhisar / Efendi Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/6/5/6/1/230b72e2-0e80-4b10-bc00-2f1e2e588678.jpg","Mutlu Yatırım & Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-sehzadeler-tunca-kiralik/daire/139321-754","1 / 34","25.000","30/07/2026","Karaköy Bölgesi  Eşyalı Kiralık 2+1arakat","Kiralık Daire","2 + 1","80 m²","28 Yaşında","Ara Kat","Manisa / Şehzadeler / Tunca Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/3/9/3/1/b09c279f-bbc1-422d-9535-979fba33016c.jpg","Okatan Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/167382-376","1 / 35","37.000","24/08/2026","Noran45 'de En Güzel Planlı Ara Kat Sıfır Daire","Kiralık Daire","2 + 1","75 m²","Sıfır Bina","3. Kat","Manisa / Yunusemre / Güzelyurt Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/3/7/6/1/ca6e8931-82fe-462c-9bef-6e7f12737948.jpg","Lidya Emlak",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/95753-2245","1 / 42","18.000","02/08/2026","Manisa Yunusemre Muradiye Mh.2+1 Açık Mutfak Ara Kat Sıfır Daire","Kiralık Daire","2 + 1","90 m²","Sıfır Bina","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/5/9/7/5/6/4/a02467ea-d8d3-45dd-b28f-716980ab1bff.jpg","Epa Rüzgar Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/7/5/9/0/35e521b5-b990-4541-88fe-de4e07d58850.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-mutlu-kiralik/daire/119726-1494","1 / 15","22.000","01/08/2026","T.Asım Da Eşyalı Kiralık 1+1 55 M2 Balkonlu Köşe Daire 22.000 Tl","Kiralık Daire","1 + 1","65 m²","28 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Mutlu Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/86919-833","1 / 21","28.000","10/08/2026","Ragıpbey Şehir Merkezinde 120 M2 Eşyalı Kiralık Asansörlü 3+1","Kiralık Daire","3 + 1","120 m²","21 Yaşında","3. Kat","Manisa / Akhisar / Ragıp Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mkm Yatırım Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-aksoy-kiralik/daire/37897-2648","1 / 28","27.500","08/09/2026","Salihli Cin Emlak'tan Aksoy Mah Kiralık 3+1 Doğalgazlı Daire","Kiralık Daire","3 + 1","140 m²","20 Yaşında","Yüksek Giriş","Manisa / Salihli / Aksoy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-barbaros-kiralik/daire/159142-216","1 / 27","20.000","03/09/2026","Aras Yapı 'dan Barbaros Mah. 3+1 Kiralık Daire","Kiralık Daire","3 + 1","125 m²","21 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Barbaros Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/169654-13","1 / 5","23.000","08/09/2026","Mimar Sinan Caddesi’nde Kiralık 3+1 Daire","Kiralık Daire","3 + 1","110 m²","10 Yaşında","1. Kat","Manisa / Turgutlu / Selvilitepe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Z Prime Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ozyurt-kiralik/daire/164260-78","1 / 7","13.000","08/09/2026","Turgutlu Özyurtlar Mahallesi'nde Kiralık Daire","Kiralık Daire","2 + 1","95 m²","30 Yaşında","3. Kat","Manisa / Turgutlu / Özyurt Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/162376-198","1 / 24","41.000","26/08/2026","Yenimahallede 2+1 Kapalı Mutfak Arakat Asansörlü Yeni Gelin Evi","Kiralık Daire","2 + 1","100 m²","2 Yaşında","3. Kat","Manisa / Yunusemre / Yeni Mahalle Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hd Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164319-5","1 / 28","22.000","04/09/2026","Vendiden Karaali Villalar Bölgesinde Havuzlu Eşyalı 1+1 Kiralık","Kiralık Daire","1 + 1","60 m²","6 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Vendi Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-merkez-efendi-kiralik/daire/170431-7","1 / 28","40.000","01/09/2026","Merkezefendı De Cadde Üstünde 3+1 Kiralık Dairemiz","Kiralık Daire","3 + 1","175 m²","16 Yaşında","2. Kat","Manisa / Yunusemre / Merkez Efendi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Riva Manisa Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/168770-90","1 / 27","25.000","14/08/2026","Lofça Gayrimenkulden Karaali Villalar Böl. 1+1 Full Eşyalı Daire","Kiralık Daire","1 + 1","50 m²","6 Yaşında","3. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-mithatpasa-kiralik/daire/57265-102","1 / 22","18.000","25/08/2026","Salihlide Kiralık Daire","Kiralık Daire","3 + 1","160 m²","22 Yaşında","Ara Kat","Manisa / Salihli / Mithatpaşa Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-dedetasi-kiralik/daire/37897-2630","1 / 28","25.000","09/09/2026","Salihli Cin Emlak'tandedetaşı Mah Kiralık Eşyalı 2+1 100 M2 Asansörlü Doğalgazlı Daire","Kiralık Daire","2 + 1","100 m²","7 Yaşında","3. Kat","Manisa / Salihli / Dedetaşı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/86919-827","1 / 20","32.000","02/09/2026","Reşatbey Ring Yolu Üzerinde 3+1 Fuul Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","125 m²","2 Yaşında","1. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mkm Yatırım Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-ibrahimcelebi-kiralik/daire/167382-433","1 / 14","30.000","01/09/2026","İbrahim Çelebi Mahallesinde Arak Kat Asansörlü 3+1 Yeni Daire","Kiralık Daire","3 + 1","125 m²","11 Yaşında","3. Kat","Manisa / Şehzadeler / İbrahimçelebi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lidya Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1456","1 / 41","30.000","22/08/2026","Akhisar Atatürk Mahallesi'nde 3+1 Lüks Kiralık Daire","Kiralık Daire","3 + 1","145 m²","5 Yaşında","9. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-75-yil-kiralik/daire/70124-4108","1 / 7","27.500","20/08/2026","75. Yıl Mahallesi Mevki Yerde Kiralık 1+1 Eşyalı Yüksek Zemin","Kiralık Daire","1 + 1","60 m²","10 Yaşında","Yüksek Giriş","Manisa / Yunusemre / 75. Yıl Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-176","1 / 24","15.000","04/09/2026","Aras Yapı'dan Muradiye De 2+1 Geniş Kiralık Daire","Kiralık Daire","2 + 1","95 m²","6 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/166851-82","1 / 8","22.000","26/08/2026","Şehir Merkezinde Üniversiteye Yakın 1+1 Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","55 m²","6 Yaşında","2. Kat","Manisa / Turgutlu / Acarlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Elit Turgutlu","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/54684-4631","1 / 12","24.000","08/08/2026","Villalar Bölgesi Manisa Ekmasda 1+1 Kiralık Havuz Cephe Daire","Kiralık Daire","1 + 1","43 m²","3 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Altunsu","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/95753-2305","1 / 26","28.000","06/09/2026","Manisa Şehzadeler Yarhasanlar Mh. 3+1 Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","130 m²","30 Yaşında","2. Kat","Manisa / Şehzadeler / Yarhasanlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Epa Rüzgar Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-bozkurt-kiralik/daire/154871-118","1 / 16","18.000","29/08/2026","Bozkurt Mh Kiralık 3+1 D.Gazlı Daire","Kiralık Daire","3 + 1","125 m²","11 Yaşında","3. Kat","Manisa / Turgutlu / Bozkurt Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/7/8/4/5/1/8b500e3b-0aa5-4575-9481-2fb046b9e7a8.jpg","Dundarlar Emlak",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/0-47196488","1 / 15","25.500","26/08/2026","Güvenlikli Otoparklı Villalar Bölgesinde Sitede","Kiralık Daire","2 + 1","105 m²","26 Yaşında","5. Kat","Manisa / Yunusemre / Güzelyurt Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-alaybey-kiralik/daire/0-47191615","1 / 25","28.000","26/08/2026","Merkezi Konumda 3+1 Doğalgazlı Kiralık Daire","Kiralık Daire","3 + 1","120 m²","30 Yaşında","1. Kat","Manisa / Şehzadeler / Alaybey Mah.","","","",""
"https://www.hepsiemlak.com/manisa-salihli-eski-cami-kiralik/daire/164777-35","1 / 26","30.000","25/08/2026","Salihli Eskicami Mh. Kiralık 3+1 Daire","Kiralık Daire","3 + 1","160 m²","25 Yaşında","1. Kat","Manisa / Salihli / Eski Cami Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/2/5/8/1/7/4/1787646921160-47185279.jpg","Ege Yaşam Gayrimenkul Yatırım Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/7/4/6/1/744eecce-93a8-4eea-883f-a98dc0a8b811.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-sehitler-kiralik/daire/171242-3","1 / 23","20.000","06/09/2026","Turgutlu Şehitler Mahallesi Kiralık Daire","Kiralık Daire","2 + 1","115 m²","8 Yaşında","4. Kat","Manisa / Turgutlu / Şehitler Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/151967-40","1 / 29","26.000","20/08/2026","Bilginoğlu Emlaktan Yarhasanlar Mahallesi'nde 3+1 Ara Kat","Kiralık Daire","3 + 1","125 m²","20 Yaşında","1. Kat","Manisa / Şehzadeler / Yarhasanlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Adem Bilgin","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/168844-38","1 / 26","27.000","09/09/2026","Villalar Bölgesinde Çok Güzel Lokasyonda Ara Kat Havuzlu","Kiralık Daire","1 + 1","70 m²","5 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kav Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/141484-90","1 / 28","30.000","19/08/2026","Emrah Emlaktan Hürriyet Mah Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","80 m²","6 Yaşında","3. Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emrah Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/163190-79","1 / 35","23.000","07/09/2026","Cumhuriyet Mh.Kiralık 3+1 Temiz Tadilatlı Kiralık Daire","Kiralık Daire","3 + 1","160 m²","21 Yaşında","3. Kat","Manisa / Turgutlu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evren İnşaat Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/160589-73","1 / 30","16.000","01/09/2026","Akhisar Atatürk Mahallesi Kiralık 3+1 Daire","Kiralık Daire","3 + 1","130 m²","20 Yaşında","Zemin","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Zambak Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-sehitler-kiralik/daire/162776-226","1 / 26","30.000","08/09/2026","Pex'ten Şehitler Mahallesi'nde Asansörlü 3+1 Kiralık Daire","Kiralık Daire","3 + 1","140 m²","11 Yaşında","4. Kat","Manisa / Şehzadeler / Şehitler Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Realty Pex Gold","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-saglik-kiralik/daire/155227-127","1 / 19","26.000","01/09/2026","Sağlık Mahallesinde Kiralık 3+1 Daire !!","Kiralık Daire","3 + 1","118 m²","Sıfır Bina","1. Kat","Manisa / Salihli / Sağlık Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lidyatürk Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/147823-47","1 / 39","25.000","19/08/2026","Bahadır Şimşirli'den Tariş Mevkii Kiralık 4+1 Dubleks Daire","Kiralık Daire","4 + 1","260 m²","11 Yaşında","3. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/156788-383","1 / 27","30.000","30/08/2026","Kafeler'de Köşe Konumda Kiralık Eşyalı Daire !","Kiralık Daire","2 + 1","100 m²","21 Yaşında","4. Kat","Manisa / Turgutlu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tam Nokta Zenginler","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/161345-47","1 / 17","30.000","13/07/2026","Ergenekon Mh' De Kiralık 150 M2 3+1 Arakat Daire !!!!","Kiralık Daire","3 + 1","165 m²","11 Yaşında","3. Kat","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Değirmencioğlu Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164179-166","1 / 18","15.000","31/08/2026","Muradiye Merkezde Site İçi Otoparklı Kiralık Daire","Kiralık Daire","2 + 1","80 m²","Sıfır Bina","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-75-yil-kiralik/daire/162376-193","1 / 23","32.000","26/08/2026","75.Yıl Mahallesi Komple Eşyalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","65 m²","4 Yaşında","3. Kat","Manisa / Yunusemre / 75. Yıl Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hd Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/161221-221","1 / 28","75.000","06/09/2026","Beyazkule Den Uncubozköy De Kiralık 4+1 Dubleks Lüks Daire","Kiralık Daire","4 + 1","205 m²","6 Yaşında","4. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Beyaz Kule Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-saruhanli-cengiz-topel-kiralik/daire/90814-480","1 / 15","14.000","26/08/2026","Cengiz Topel Mahallesinde Kiralık Yüksek Zemin Daire","Kiralık Daire","2 + 1","70 m²","Sıfır Bina","Zemin","Manisa / Saruhanlı / Cengiz Topel Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-yedi-eylul-kiralik/daire/126164-337","1 / 8","21.000","25/08/2026","Yedieulül Mahallesi Gürleyen Sokak","Kiralık Daire","4 + 1","130 m²","25 Yaşında","Kot 1","Manisa / Turgutlu / Yedi Eylül Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-turgutlar-kiralik/daire/107696-1769","1 / 23","20.000","10/08/2026","Turgutlar Mhde 2+1 Arakat Doğalgazlı Kiralık Daire","Kiralık Daire","2 + 1","100 m²","5 Yaşında","3. Kat","Manisa / Turgutlu / Turgutlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Eymen Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-beseylul-kiralik/daire/162626-47","1 / 14","26.500","25/08/2026","Salihli Çalışkan Emlaktan Kiralık 2+1 Eşyalı Daire","Kiralık Daire","2 + 0","95 m²","6 Yaşında","4. Kat","Manisa / Salihli / Beşeylül Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çalışkan Emlak Gayrimenkul Danışmanlık","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-inonu-kiralik/daire/94137-1208","1 / 36","22.000","29/08/2026","Akhisar İnönü Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","115 m²","5 Yaşında","2. Kat","Manisa / Akhisar / İnönü Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/102443-886","1 / 26","26.000","26/08/2026","Muradiye'de Kiralık Otoparklı Müstakil Bahçeli Daire","Kiralık Daire","3 + 1","110 m²","Sıfır Bina","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mavi Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-167","1 / 14","14.500","05/09/2026","Aras Yapı Gayrimenkul'den Muradiye De 1+1 Kiralık Daire","Kiralık Daire","1 + 1","50 m²","Sıfır Bina","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/144740-369","1 / 35","19.500","03/09/2026","Akhisar Efendi Fahri Sertel Emlaktan Kiralık 2+1","Kiralık Daire","2 + 1","110 m²","6 Yaşında","4. Kat","Manisa / Akhisar / Efendi Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/4/4/1/fe55adb6-335c-4f96-b000-aee02538db59.jpg","Fahri Sertel Emlak",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/99347-215","1 / 34","24.000","22/08/2026","Hürriyet Mahallesi Cadde Üzeri Kiralık 2+1 95 M2 Arakat Daire","Kiralık Daire","2 + 1","95 m²","Sıfır Bina","2. Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/3/9/9/0/30f097fb-fa1c-41a7-9667-8271e1490060.jpg","Akgün Emlak",""
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/170297-15","1 / 23","17.000","27/08/2026","Manisa Akhisar Efendi Mahallesi'nde Kiralık Daire","Kiralık Daire","3 + 1","135 m²","8 Yaşında","1. Kat","Manisa / Akhisar / Efendi Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/8/1/1/7/4/1786615621326-47118272.jpg","Osman Çelik Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
