Price,Area_m2,Building_Age,Floor,City,District,Neighborhood,Room,Living_Room
30000,180,26,3,Aydın,Efeler,Yedi Eylül Mah.,4,1
35000,100,8,1,Aydın,Kuşadası,Değirmendere Mah.,3,1
25000,50,6,2,Aydın,Söke,Yenikent Mah.,1,1
25000,130,26,4,Aydın,Efeler,Zafer Mah.,3,1
30000,95,8,3,Aydın,Kuşadası,Davutlar Mah.,2,1
19500,110,35,3,Aydın,Efeler,Fatih Mah.,3,1
25000,95,30,4,Aydın,Efeler,Meşrutiyet Mah.,2,0
17000,85,8,1,Aydın,Efeler,Orta Mah.,2,1
45000,195,15,3,Aydın,Efeler,Cuma Mah.,5,1
16000,50,10,3,Aydın,Efeler,Orta Mah.,1,10
15000,55,8,1,Aydın,Efeler,Zafer Mah.,1,1
23000,140,25,3,Aydın,Efeler,Efeler Mah.,3,1
40000,100,5,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,2,1
13200,60,6,3,Aydın,Nazilli,İsabeyli Mah.,1,1
22500,50,12,1,Aydın,Didim,Efeler Mah.,1,1
25000,150,8,2,Aydın,Nazilli,Yeşil Mah.,3,1
22000,105,7,1,Aydın,Nazilli,Yeşil Mah.,2,1
25000,140,22,4,Aydın,Efeler,Yedi Eylül Mah.,3,1
47500,150,3,1,Aydın,Didim,Akbük Mah.,3,1
45000,160,25,1,Aydın,Kuşadası,Bayraklıdede Mah.,3,1
14000,42,6,1,Aydın,Efeler,Orta Mah.,1,1
22000,50,6,5,Aydın,Efeler,Zafer Mah.,1,1
25000,55,5,0,Aydın,Kuşadası,Değirmendere Mah.,1,1
18000,50,6,3,Aydın,Efeler,Zafer Mah.,1,1
32000,60,1,4,Aydın,Efeler,Zafer Mah.,1,1
20000,50,5,3,Aydın,Çine,Şevketiye Mah.,1,1
16000,45,10,2,Aydın,Efeler,Orta Mah.,1,1
18000,130,46,4,Aydın,Efeler,Kurtuluş Mah.,3,1
23500,52,6,4,Aydın,Efeler,Zafer Mah.,1,1
30000,56,3,1,Aydın,Kuşadası,Cumhuriyet Mah.,1,1
14500,70,6,2,Aydın,Nazilli,İsabeyli Mah.,1,1
27000,150,4,1,Aydın,Germencik,Yedieylül Mah.,3,1
80000,489,15,2,Aydın,Kuşadası,Değirmendere Mah.,3,1
25000,160,25,5,Aydın,Efeler,Fatih Mah.,3,1
23000,90,5,1,Aydın,Efeler,Kurtuluş Mah.,2,1
28000,85,11,1,Aydın,Didim,Efeler Mah.,2,1
28000,125,30,3,Aydın,Efeler,Meşrutiyet Mah.,2,1
25000,55,6,1,Aydın,Kuşadası,Değirmendere Mah.,1,1
21000,135,25,3,Aydın,Efeler,Meşrutiyet Mah.,3,1
35000,145,16,1,Aydın,Söke,Atatürk Mah.,3,1
23000,110,2,2,Aydın,Nazilli,Aydoğdu Mah.,3,1
25000,90,16,2,Aydın,Didim,Akbük Mah.,1,1
22000,90,6,2,Aydın,Kuşadası,Davutlar Mah.,2,1
65000,300,3,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,4,1
25000,60,1,1,Aydın,Kuşadası,İkiçeşmelik Mah.,1,1
20000,115,35,3,Aydın,Efeler,Zafer Mah.,3,1
21000,120,26,1,Aydın,Efeler,Hasanefendi - Ramazan Paşa Mah.,3,1
17000,200,26,3,Aydın,Çine,Hamitabat Mah.,2,1
22000,80,11,5,Aydın,Efeler,Kurtuluş Mah.,2,0
30000,85,26,1,Aydın,Kuşadası,Türkmen Mah.,2,1
25000,135,25,4,Aydın,Efeler,Efeler Mah.,3,1
35000,120,25,7,Aydın,Kuşadası,İkiçeşmelik Mah.,3,1
45000,140,6,2,Aydın,Kuşadası,Karaova Mah.,3,1
22000,50,16,0,Aydın,Kuşadası,Kadınlar Denizi Mah.,1,1
25000,85,18,3,Aydın,Didim,Cumhuriyet Mah.,2,1
35000,135,30,3,Aydın,Kuşadası,Türkmen Mah.,3,1
22000,130,26,2,Aydın,Söke,Atatürk Mah.,2,1
22000,90,21,0,Aydın,Kuşadası,Soğucak Mah.,2,1
25000,145,25,10,Aydın,Efeler,Güzelhisar Mah.,3,1
27000,1000,20,2,Aydın,Kuşadası,Camiatik Mah.,2,1
30000,80,0,1,Aydın,Didim,Hisar Mah.,2,1
40000,70,11,0,Aydın,Kuşadası,Türkmen Mah.,1,1
24000,70,6,2,Aydın,Söke,Yenikent Mah.,2,0
35000,120,5,2,Aydın,Efeler,Kemer Mah.,2,1
36000,170,15,6,Aydın,Efeler,Mimar Sinan Mah.,3,1
21000,65,8,3,Aydın,Efeler,Orta Mah.,1,1
22000,140,30,2,Aydın,Efeler,Meşrutiyet Mah.,3,1
50000,65,20,3,Aydın,Kuşadası,Türkmen Mah.,1,1
22000,110,21,1,Aydın,Efeler,Yedi Eylül Mah.,2,1
25000,125,16,3,Aydın,Efeler,Meşrutiyet Mah.,3,1
21000,68,26,2,Aydın,Kuşadası,İkiçeşmelik Mah.,2,1
25000,105,24,4,Aydın,Söke,Fevzipaşa Mah.,2,1
17000,110,31,1,Aydın,Çine,Şevketiye Mah.,3,1
21000,82,17,3,Aydın,Efeler,Zeybek Mah.,2,1
20000,60,6,3,Aydın,Söke,Yenikent Mah.,2,0
20000,55,9,1,Aydın,Efeler,Orta Mah.,1,1
25000,115,29,1,Aydın,Efeler,Zafer Mah.,2,1
18000,45,6,4,Aydın,Efeler,Zafer Mah.,1,1
30000,85,5,0,Aydın,Kuşadası,Değirmendere Mah.,2,1
25000,75,10,1,Aydın,Didim,Efeler Mah.,2,1
33000,160,21,3,Aydın,Efeler,Kurtuluş Mah.,3,1
22000,130,6,3,Aydın,Efeler,Ata Mah.,3,1
25000,120,26,4,Aydın,Efeler,Zafer Mah.,3,1
14000,120,25,5,Aydın,Efeler,Kurtuluş Mah.,2,1
25000,50,5,5,Aydın,Efeler,Güzelhisar Mah.,1,1
15000,53,7,4,Aydın,Efeler,Orta Mah.,1,1
16000,115,28,1,Aydın,Nazilli,Kurtuluş Mah.,2,1
18000,55,10,3,Aydın,Efeler,Kurtuluş Mah.,1,1
25000,62,6,3,Aydın,Kuşadası,Davutlar Mah.,1,1
18000,140,16,3,Aydın,Çine,Cumhuriyet Mah.,3,1
20000,52,8,3,Aydın,Efeler,Güzelhisar Mah.,1,1
33000,90,0,2,Aydın,Efeler,Osman Yozgatlı Mah.,2,1
75000,300,4,2,Aydın,Kuşadası,Soğucak Mah.,4,1
30000,60,0,3,Aydın,Efeler,Zafer Mah.,1,1
62000,130,3,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,3,1
60000,300,18,5,Aydın,Kuşadası,Ege Mah.,5,1
30000,125,6,1,Aydın,Efeler,Kemer Mah.,3,1
42500,180,12,3,Aydın,Efeler,Mimar Sinan Mah.,3,1
27000,110,0,2,Aydın,Nazilli,Zafer Mah.,2,1
23000,90,0,1,Aydın,Efeler,Ata Mah.,2,1
65000,225,11,2,Aydın,Didim,Efeler Mah.,4,1
30000,72,11,2,Aydın,Didim,Hisar Mah.,2,1
52000,300,7,7,Aydın,Efeler,Adnan Menderes Mah.,5,1
12000,55,6,1,Aydın,Nazilli,Sümer Mah.,1,1
22000,70,7,1,Aydın,Efeler,Zafer Mah.,2,1
50000,90,6,6,Aydın,Kuşadası,Bayraklıdede Mah.,2,1
25000,50,12,5,Aydın,Kuşadası,Değirmendere Mah.,1,1
140000,400,3,2,Aydın,Kuşadası,Değirmendere Mah.,4,2
33000,150,16,3,Aydın,Didim,Akbük Mah.,3,1
60000,170,1,0,Aydın,Kuşadası,Değirmendere Mah.,3,1
57000,120,0,5,Aydın,Kuşadası,Kadınlar Denizi Mah.,2,1
20000,60,2,1,Aydın,Çine,Yeni Mah.,1,1
23000,60,0,3,Aydın,Efeler,Adnan Menderes Mah.,1,1
37000,130,29,0,Aydın,Didim,Çamlık Mah.,3,1
50000,200,18,2,Aydın,Kuşadası,Davutlar Mah.,5,1
27000,110,30,1,Aydın,Efeler,Mesudiye Mah.,2,1
17000,58,6,4,Aydın,Efeler,Orta Mah.,1,1
27000,110,21,5,Aydın,Kuşadası,Camiatik Mah.,2,1
55000,120,6,0,Aydın,Kuşadası,Soğucak Mah.,3,1
18000,130,25,3,Aydın,Nazilli,Pınarbaşı Mah.,3,1
28000,65,5,3,Aydın,Efeler,Zeybek Mah.,1,1
31000,160,6,8,Aydın,İncirliova,Cumhuriyet Mah.,3,1
34000,135,21,1,Aydın,Efeler,Mimar Sinan Mah.,3,1
24950,75,5,1,Aydın,Kuşadası,İkiçeşmelik Mah.,2,1
80000,300,1,0,Aydın,Kuşadası,Davutlar Mah.,3,1
22000,110,20,4,Aydın,Efeler,Ata Mah.,2,1
33000,140,16,3,Aydın,Didim,Yeni Mah.,3,1
26000,80,4,4,Aydın,Söke,Yenikent Mah.,2,1
100000,300,4,2,Aydın,Kuşadası,Güzelçamlı Mah.,4,1
35000,140,6,3,Aydın,Didim,Hisar Mah.,3,1
45000,119,16,1,Aydın,Didim,Akbük Mah.,2,1
35000,90,0,1,Aydın,Kuşadası,Güzelçamlı Mah.,2,1
35000,155,20,3,Aydın,Efeler,Cumhuriyet Mah.,3,1
24000,145,25,2,Aydın,Efeler,Güzelhisar Mah.,3,10
60000,320,0,2,Aydın,Nazilli,Dallıca Mah.,5,1
28000,90,20,5,Aydın,Kuşadası,Güzelçamlı Mah.,2,1
20000,200,26,0,Aydın,Kuşadası,Soğucak Mah.,2,1
30000,145,14,12,Aydın,Nazilli,İsabeyli Mah.,3,1
95000,250,18,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,4,1
35000,140,26,6,Aydın,Efeler,Kurtuluş Mah.,3,1
22500,120,6,3,Aydın,Köşk,Çarşı Mah.,2,1
23000,75,6,1,Aydın,Efeler,Zafer Mah.,2,10
25000,110,8,3,Aydın,Efeler,Efeler Mah.,3,1
25000,125,8,2,Aydın,Kuşadası,Davutlar Mah.,3,1
60000,250,30,0,Aydın,Kuşadası,Yavansu Mah.,4,1
21000,70,6,5,Aydın,Efeler,Kurtuluş Mah.,2,0
30000,100,6,2,Aydın,Didim,Efeler Mah.,3,1
13000,125,40,0,Aydın,Nazilli,Yıldıztepe Mah.,3,0
18000,55,11,2,Aydın,Efeler,Cuma Mah.,1,1
19000,60,5,3,Aydın,Efeler,Zafer Mah.,2,0
43000,85,16,1,Aydın,Kuşadası,Türkmen Mah.,2,1
50000,90,1,2,Aydın,Kuşadası,Değirmendere Mah.,2,1
38000,130,6,3,Aydın,Didim,Yeni Mah.,3,1
21000,85,1,3,Aydın,Efeler,Kardeşköy Mah.,2,1
35000,220,21,2,Aydın,Didim,Yeni Mah.,5,1
20000,70,6,2,Aydın,Söke,Yenikent Mah.,1,1
23000,75,12,4,Aydın,Efeler,Orta Mah.,2,1
35000,130,28,7,Aydın,Efeler,Kurtuluş Mah.,3,1
51000,400,20,2,Aydın,Kuşadası,Karaova Mah.,3,1
13000,75,6,2,Aydın,Nazilli,İsabeyli Mah.,1,1
24000,85,0,0,Aydın,Germencik,Park Mah.,2,1
28500,70,6,5,Aydın,Kuşadası,İkiçeşmelik Mah.,1,1
38000,150,11,1,Aydın,Kuşadası,İkiçeşmelik Mah.,3,1
23000,55,10,5,Aydın,Efeler,Kurtuluş Mah.,1,1
15000,90,35,0,Aydın,Efeler,Kurtuluş Mah.,2,1
22000,85,0,0,Aydın,Kuşadası,İkiçeşmelik Mah.,2,1
35000,160,20,2,Aydın,Efeler,Cumhuriyet Mah.,3,1
80000,180,5,0,Aydın,Kuşadası,Değirmendere Mah.,3,1
50000,70,0,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,1,1
25000,55,6,3,Aydın,Didim,Efeler Mah.,1,1
52500,175,2,4,Aydın,Efeler,Zeybek Mah.,3,1
20000,145,20,2,Aydın,Nazilli,Zafer Mah.,3,1
28000,60,6,6,Aydın,Efeler,Zafer Mah.,1,1
22000,170,15,3,Aydın,Çine,Karakollar Mah.,3,1
26000,130,2,3,Aydın,Germencik,Camikebir Mah.,3,1
12500,110,35,5,Aydın,Nazilli,Yeni Mah.,2,1
40000,190,16,3,Aydın,Didim,Cumhuriyet Mah.,4,1
70000,300,1,0,Aydın,Kuşadası,Davutlar Mah.,3,1
33500,100,6,4,Aydın,Kuşadası,İkiçeşmelik Mah.,2,1
35000,140,13,6,Aydın,Efeler,Ata Mah.,3,1
25000,90,10,1,Aydın,Söke,Çeltikçi Mah.,2,1
30000,95,12,3,Aydın,Didim,Efeler Mah.,2,1
27000,85,20,1,Aydın,Kuşadası,Güzelçamlı Mah.,1,1
38000,150,11,2,Aydın,Efeler,Girne Mah.,3,1
52500,160,11,8,Aydın,Efeler,Girne Mah.,3,1
25000,110,10,5,Aydın,Efeler,Güzelhisar Mah.,2,1
14200,60,6,2,Aydın,Nazilli,İsabeyli Mah.,1,1
35000,85,5,1,Aydın,Efeler,Girne Mah.,2,0
28000,130,11,2,Aydın,Efeler,Adnan Menderes Mah.,3,1
23000,80,0,2,Aydın,Efeler,Ata Mah.,2,0
17000,60,2,2,Aydın,Efeler,Cuma Mah.,1,1
27000,65,12,2,Aydın,Didim,Hisar Mah.,1,1
22500,55,11,2,Aydın,Efeler,Mesudiye Mah.,1,1
27000,85,6,2,Aydın,Kuşadası,Davutlar Mah.,2,1
50000,120,0,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,3,1
38000,90,2,0,Aydın,Kuşadası,Hacıfeyzullah Mah.,2,1
26500,75,6,2,Aydın,Efeler,Zeybek Mah.,1,1
35000,50,40,5,Aydın,Kuşadası,Kadınlar Denizi Mah.,1,1
11000,120,29,5,Aydın,Efeler,Cumhuriyet Mah.,3,1
4750000,80,0,1,Aydın,Efeler,Girne Mah.,2,1
25000,150,28,5,Aydın,Efeler,Hasanefendi - Ramazan Paşa Mah.,3,1
17000,55,9,1,Aydın,Efeler,Orta Mah.,1,1
30000,180,37,2,Aydın,Didim,Altınkum Mah.,2,1
35000,70,8,3,Aydın,Kuşadası,Değirmendere Mah.,1,1
32000,90,11,2,Aydın,Didim,Akbük Mah.,2,1
11000,70,5,2,Aydın,Nazilli,İsabeyli Mah.,1,1
27000,100,26,4,Aydın,Kuşadası,Kadınlar Denizi Mah.,2,1
29500,65,6,1,Aydın,Efeler,Girne Mah.,1,1
30000,160,21,6,Aydın,Efeler,Mimar Sinan Mah.,3,1
45000,115,3,3,Aydın,Kuşadası,Hacıfeyzullah Mah.,3,1
47000,81,4,0,Aydın,Kuşadası,Kadınlar Denizi Mah.,1,1
28000,80,5,3,Aydın,Kuşadası,Değirmendere Mah.,2,1
18000,85,6,0,Aydın,Çine,Hamitabat Mah.,2,1
25000,150,30,5,Aydın,Efeler,Yedi Eylül Mah.,3,1
21000,65,3,4,Aydın,Kuşadası,İkiçeşmelik Mah.,1,1
125000,402,2,0,Aydın,Efeler,Kardeşköy Mah.,4,1
78000,700,6,1,Aydın,Efeler,Adnan Menderes Mah.,4,1
40000,75,12,0,Aydın,Kuşadası,İkiçeşmelik Mah.,2,1
28000,105,6,1,Aydın,Efeler,Güzelhisar Mah.,3,1
28000,155,7,0,Aydın,Nazilli,Zafer Mah.,3,1
30000,94,13,1,Aydın,Didim,Çamlık Mah.,2,0
27000,55,1,2,Aydın,Kuşadası,Bayraklıdede Mah.,1,1
25000,110,30,3,Aydın,Söke,Çeltikçi Mah.,2,1
32500,52,5,3,Aydın,Kuşadası,Değirmendere Mah.,1,1
27000,130,31,5,Aydın,Efeler,Cumhuriyet Mah.,3,1
25000,65,1,2,Aydın,Efeler,Zafer Mah.,1,1
27000,74,0,1,Aydın,Söke,Yenikent Mah.,2,1
13000,80,6,2,Aydın,Nazilli,Çapahasan Mah.,1,1
35000,154,14,3,Aydın,Kuşadası,Hacıfeyzullah Mah.,3,1
18500,55,6,1,Aydın,Efeler,Zafer Mah.,1,1
50000,230,14,5,Aydın,Kuşadası,Dağ Mah.,3,1
27000,90,13,3,Aydın,Didim,Hisar Mah.,2,1
65000,125,6,2,Aydın,Kuşadası,Değirmendere Mah.,3,1
15500,110,31,3,Aydın,Efeler,Cuma Mah.,2,1
36000,120,21,3,Aydın,Kuşadası,Hacıfeyzullah Mah.,3,1
30000,115,14,4,Aydın,Efeler,Meşrutiyet Mah.,2,1
44000,75,0,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,1,1
25000,85,6,1,Aydın,Didim,Efeler Mah.,1,1
30000,130,16,3,Aydın,Kuşadası,Güzelçamlı Mah.,3,1
26000,150,10,2,Aydın,Nazilli,Yeşil Mah.,3,1
12500,55,9,1,Aydın,Nazilli,İsabeyli Mah.,1,1
45000,140,6,3,Aydın,Efeler,Efeler Mah.,3,1
35000,120,7,1,Aydın,Kuşadası,Değirmendere Mah.,3,1
26000,90,16,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,2,1
32000,105,5,1,Aydın,Efeler,Ata Mah.,2,1
22000,90,3,4,Aydın,Kuşadası,Davutlar Mah.,2,1
40000,90,0,0,Aydın,Kuşadası,Hacıfeyzullah Mah.,2,1
75000,400,26,1,Aydın,Kuşadası,Kadınlar Denizi Mah.,3,2
18000,75,6,1,Aydın,Efeler,Orta Mah.,2,1
25000,50,10,3,Aydın,Didim,Efeler Mah.,1,1
32000,150,0,2,Aydın,İncirliova,Zafer Mah.,3,1
30000,65,0,2,Aydın,Kuşadası,Türkmen Mah.,1,1
16500,50,6,4,Aydın,Efeler,Zafer Mah.,1,1
27500,140,28,4,Aydın,Efeler,Yedi Eylül Mah.,3,1
25000,50,0,3,Aydın,Kuşadası,Hacıfeyzullah Mah.,1,1
50000,90,1,2,Aydın,Kuşadası,Bayraklıdede Mah.,2,1
40000,195,7,1,Aydın,Nazilli,Aydoğdu Mah.,3,1
15000,44,10,2,Aydın,Efeler,Orta Mah.,1,1
30000,160,11,3,Aydın,Didim,Efeler Mah.,3,1
25000,90,6,4,Aydın,Efeler,Girne Mah.,2,1
30000,165,30,5,Aydın,Kuşadası,Cumhuriyet Mah.,2,1
12500,160,31,2,Aydın,Efeler,Yedi Eylül Mah.,3,1
26000,140,25,3,Aydın,Efeler,Adnan Menderes Mah.,3,1
25000,45,5,2,Aydın,Efeler,Zafer Mah.,1,1
11000,60,10,4,Aydın,Nazilli,Sümer Mah.,1,1
19000,50,6,1,Aydın,Efeler,Orta Mah.,1,1
35000,90,8,2,Aydın,Kuşadası,Değirmendere Mah.,2,1
18000,135,31,5,Aydın,Efeler,Cumhuriyet Mah.,3,1
25000,60,15,2,Aydın,Kuşadası,Hacıfeyzullah Mah.,1,1
25500,55,6,2,Aydın,Kuşadası,Davutlar Mah.,1,1
30000,80,0,1,Aydın,Kuşadası,Güzelçamlı Mah.,2,1
21000,120,6,1,Aydın,Nazilli,Yeşil Mah.,2,1
72000,190,5,2,Aydın,Kuşadası,Bayraklıdede Mah.,4,1
12000,45,6,1,Aydın,Efeler,Orta Mah.,1,1
75000,350,26,1,Aydın,Kuşadası,Kadınlar Denizi Mah.,3,2
65000,320,1,0,Aydın,Nazilli,Dallıca Mah.,5,1
20000,120,10,5,Aydın,Efeler,Cuma Mah.,2,1
22000,125,6,4,Aydın,Efeler,Çeştepe Mah.,2,1
25000,110,10,5,Aydın,Efeler,Orta Mah.,3,1
16000,45,10,5,Aydın,Efeler,Orta Mah.,1,1
55000,245,6,4,Aydın,Kuşadası,Ege Mah.,6,1
170000,550,3,2,Aydın,Kuşadası,Türkmen Mah.,5,2
25000,60,11,4,Aydın,Efeler,Zafer Mah.,1,1
26000,55,3,1,Aydın,Efeler,Yedi Eylül Mah.,1,1
50000,125,1,2,Aydın,Kuşadası,Güzelçamlı Mah.,3,1
28000,110,5,3,Aydın,Efeler,Ata Mah.,2,1
50000,120,1,1,Aydın,Kuşadası,Değirmendere Mah.,2,1
40000,220,20,2,Aydın,Kuşadası,Güzelçamlı Mah.,5,1
18000,80,5,1,Aydın,Nazilli,Yeni Mah.,2,1
24000,65,6,1,Aydın,Kuşadası,Türkmen Mah.,1,1
16000,85,6,0,Aydın,Nazilli,İsabeyli Mah.,2,1
32500,130,6,2,Aydın,İncirliova,Cumhuriyet Mah.,2,1
50000,160,2,2,Aydın,Didim,Hisar Mah.,4,1
22000,145,30,4,Aydın,Efeler,Yedi Eylül Mah.,3,1
60000,146,2,2,Aydın,Kuşadası,Değirmendere Mah.,4,1
42000,280,7,5,Aydın,Söke,Yenikent Mah.,3,1
42000,130,10,2,Aydın,Didim,Akbük Mah.,4,1
20000,140,26,1,Aydın,Nazilli,Zafer Mah.,3,1
180000,950,25,2,Aydın,Nazilli,İsabeyli Mah.,9,3
25000,58,0,2,Aydın,Efeler,Ata Mah.,1,1
25000,140,6,3,Aydın,Kuşadası,Davutlar Mah.,3,1
30000,78,0,2,Aydın,Didim,Cumhuriyet Mah.,2,1
13500,55,6,1,Aydın,Nazilli,İsabeyli Mah.,1,1
28000,130,26,5,Aydın,Efeler,Meşrutiyet Mah.,2,1
37000,72,0,3,Aydın,Kuşadası,Değirmendere Mah.,1,1
25000,70,6,1,Aydın,Efeler,Zafer Mah.,2,1
21000,93,6,4,Aydın,Efeler,Orta Mah.,2,1
40000,100,1,0,Aydın,Kuşadası,Kadınlar Denizi Mah.,2,1
25000,45,6,3,Aydın,Söke,Yenikent Mah.,1,1
12500,50,6,3,Aydın,Nazilli,İsabeyli Mah.,1,1
21000,60,5,2,Aydın,Efeler,Zafer Mah.,1,1
39000,180,15,1,Aydın,Efeler,Girne Mah.,3,1
28000,170,10,3,Aydın,Nazilli,Yeni Mah.,3,1
25000,55,16,0,Aydın,Kuşadası,Bayraklıdede Mah.,1,0
21000,55,6,3,Aydın,Efeler,Zafer Mah.,1,1
22500,75,5,2,Aydın,Efeler,Zafer Mah.,2,1
13000,140,21,4,Aydın,Nazilli,Yeni Sanayi Mah.,3,1
48000,140,11,3,Aydın,Kuşadası,İkiçeşmelik Mah.,3,1
29000,91,3,0,Aydın,Kuşadası,Kadınlar Denizi Mah.,1,1
17500,160,25,5,Aydın,Efeler,Hasanefendi - Ramazan Paşa Mah.,3,1
50000,165,15,2,Aydın,Kuşadası,Ege Mah.,3,0
15000,45,10,3,Aydın,Efeler,Orta Mah.,1,1
28000,100,6,3,Aydın,Efeler,Zafer Mah.,2,1
22000,120,30,3,Aydın,Efeler,Yedi Eylül Mah.,3,1
45000,112,0,2,Aydın,Kuşadası,Değirmendere Mah.,2,1
25000,140,10,3,Aydın,Efeler,Ata Mah.,3,1
13000,90,8,0,Aydın,Nazilli,İsabeyli Mah.,1,1
15000,85,15,5,Aydın,Çine,Hamitabat Mah.,1,1
16500,75,6,1,Aydın,Nazilli,İsabeyli Mah.,2,1
26000,90,21,2,Aydın,Didim,Hisar Mah.,3,1
25000,130,26,1,Aydın,Efeler,Meşrutiyet Mah.,3,1
28000,90,1,2,Aydın,Efeler,Adnan Menderes Mah.,2,1
32500,70,0,1,Aydın,Efeler,Zafer Mah.,2,1
18500,85,10,1,Aydın,Efeler,Orta Mah.,2,0
12000,45,6,1,Aydın,Nazilli,İsabeyli Mah.,1,1
35500,145,35,3,Aydın,Efeler,Girne Mah.,2,1
43000,125,11,2,Aydın,Kuşadası,Türkmen Mah.,3,1
57000,120,16,5,Aydın,Kuşadası,Ege Mah.,5,1
37000,130,4,0,Aydın,Kuşadası,İkiçeşmelik Mah.,3,1
23000,80,12,1,Aydın,Efeler,Zafer Mah.,1,1
17500,70,0,2,Aydın,İncirliova,Cumhuriyet Mah.,2,0
22500,120,26,1,Aydın,Efeler,Cumhuriyet Mah.,3,1
25000,80,11,2,Aydın,Kuşadası,Davutlar Mah.,2,1
30000,140,1,5,Aydın,Didim,Ak - Yeniköy Mah.,3,1
28000,100,10,0,Aydın,Didim,Mersindere Mah.,2,1
34000,155,16,2,Aydın,Efeler,Yedi Eylül Mah.,3,1
35000,80,11,2,Aydın,Söke,Kemalpaşa Mah.,2,1
17000,60,7,2,Aydın,Efeler,Zafer Mah.,1,1
11000,55,9,3,Aydın,Nazilli,İsabeyli Mah.,1,1
25000,145,10,3,Aydın,Köşk,Soğukkuyu Mah.,3,1
27000,170,10,1,Aydın,Efeler,Cumhuriyet Mah.,4,1
36000,105,2,2,Aydın,Kuşadası,İkiçeşmelik Mah.,2,1
37500,155,31,2,Aydın,Didim,Akbük Mah.,3,1
50000,248,16,1,Aydın,Kuşadası,Türkmen Mah.,3,1
18500,45,6,2,Aydın,Efeler,Orta Mah.,1,1
18000,120,16,2,Aydın,Nazilli,Yeşil Mah.,2,1
13500,40,8,3,Aydın,Efeler,Orta Mah.,1,1
60000,125,1,2,Aydın,Kuşadası,İkiçeşmelik Mah.,3,1
60000,160,23,4,Aydın,Kuşadası,Türkmen Mah.,3,1
38000,75,2,3,Aydın,Didim,Efeler Mah.,2,1
24500,50,12,3,Aydın,Efeler,Hasanefendi - Ramazan Paşa Mah.,1,1
12000,90,16,1,Aydın,Nazilli,Sümer Mah.,2,0
38000,80,2,0,Aydın,Kuşadası,Hacıfeyzullah Mah.,2,1
25000,55,6,1,Aydın,Efeler,Zafer Mah.,1,1
48000,130,4,2,Aydın,Didim,Hisar Mah.,3,1
47000,155,7,6,Aydın,Efeler,Adnan Menderes Mah.,3,1
95000,350,11,1,Aydın,Efeler,Adnan Menderes Mah.,4,1
20000,100,16,4,Aydın,Kuşadası,Davutlar Mah.,2,1
20000,95,1,1,Aydın,Kuşadası,Kirazlı Mah.,2,1
22000,120,25,3,Aydın,Nazilli,Turan Mah.,3,1
25000,88,9,5,Aydın,Efeler,Orta Mah.,2,1
23000,120,35,1,Aydın,Efeler,Zafer Mah.,3,1
25000,140,21,5,Aydın,Efeler,Güzelhisar Mah.,3,1
22000,130,28,2,Aydın,Efeler,Efeler Mah.,3,1
25000,120,25,0,Aydın,Kuşadası,Cumhuriyet Mah.,2,1
15000,55,7,3,Aydın,Efeler,Orta Mah.,2,0
25000,80,12,3,Aydın,Didim,Altınkum Mah.,2,1
26000,70,6,2,Aydın,Efeler,Hasanefendi - Ramazan Paşa Mah.,2,1
23000,180,30,4,Aydın,Nazilli,Altıntaş Mah.,3,1
30000,120,21,3,Aydın,Kuşadası,Türkmen Mah.,2,1
29000,60,5,2,Aydın,Efeler,Mimar Sinan Mah.,1,1
15000,55,6,3,Aydın,Efeler,Kurtuluş Mah.,1,1
20000,75,0,1,Aydın,Kuşadası,Güzelçamlı Mah.,2,1
40000,120,21,2,Aydın,Kuşadası,Değirmendere Mah.,4,1
22000,50,16,2,Aydın,Kuşadası,Kadınlar Denizi Mah.,1,1
30000,75,6,2,Aydın,Kuşadası,Ege Mah.,2,1
9000,50,8,0,Aydın,Nazilli,İsabeyli Mah.,1,1
20000,60,6,0,Aydın,Kuşadası,Değirmendere Mah.,1,1
13500,45,5,1,Aydın,Efeler,Orta Mah.,1,1
12000,60,5,3,Aydın,Nazilli,İsabeyli Mah.,2,1
30000,140,15,5,Aydın,Didim,Akbük Mah.,4,1
30000,110,30,2,Aydın,Kuşadası,Camikebir Mah.,2,1
40000,170,16,3,Aydın,Kuşadası,Değirmendere Mah.,3,1
20000,160,11,1,Aydın,Çine,Karakollar Mah.,3,1
25000,65,30,5,Aydın,Didim,Mavişehir Mah.,2,1
29000,40,0,2,Aydın,Efeler,Fatih Mah.,1,1
72000,150,1,1,Aydın,Kuşadası,Değirmendere Mah.,3,1
23000,100,20,2,Aydın,Efeler,Cumhuriyet Mah.,3,1
17000,60,13,0,Aydın,Kuşadası,Karaova Mah.,1,1
18000,100,25,3,Aydın,Efeler,Güzelhisar Mah.,2,1
17000,70,10,5,Aydın,Efeler,Zafer Mah.,2,0
25000,75,0,5,Aydın,Didim,Akbük Mah.,2,1
40000,175,6,2,Aydın,Efeler,Osman Yozgatlı Mah.,3,1
17500,55,11,4,Aydın,Efeler,Zafer Mah.,1,1
